date,region,zone,division_code,division,ponderation,indice,var_mensuelle_pct,var_annuelle_pct,indice_ma3
2024-08-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,101.09,-0.34503154574131445,-0.18759873617693046,101.21
2024-09-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,101.49,0.395687011573842,0.4752004752004657,101.33999999999999
2024-10-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,101.91,0.4138338752586401,0.4930480228774181,101.49666666666667
2024-11-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,101.71,-0.1962515945442056,0.3354049521554492,101.70333333333333
2024-12-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,100.31,-1.3764624913971013,0.229816147082329,101.30999999999999
2025-01-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,99.97,-0.3389492573023678,0.7762096774193594,100.66333333333334
2025-02-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,100.65,0.6802040612183813,1.3493102406605617,100.31
2025-03-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,100.91,0.25832091405861846,1.0919655379683535,100.50999999999999
2025-04-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,101.54,0.6243186998315498,1.6823552974163825,101.03333333333335
2025-05-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,102.34,0.7878668505022723,1.770087509944318,101.59666666666668
2025-06-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,102.54,0.19542700801251645,1.4243323442136635,102.14
2025-07-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,103.07,0.5168714647942219,1.6068611987381631,102.64999999999999
2025-08-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,103.25,0.17463859512953928,2.1367098624987646,102.95333333333333
2025-09-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,103.6,0.3389830508474523,2.079022563799393,103.30666666666666
2025-10-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,104.04,0.4247104247104394,2.09007948189579,103.63
2025-11-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,104.23,0.1826220684352231,2.4776324845148023,103.95666666666666
2025-12-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,102.265,-1.8852537657104484,1.9489582294885732,103.51166666666667
2026-01-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,100.3,-1.9214785117097732,0.3300990297089079,102.26499999999999
2026-02-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,101.29,0.9870388833499666,0.6358668653750676,101.28500000000001
2026-03-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,101.94,0.6417217889228777,1.0207115251213983,101.17666666666668
2026-04-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,102.56,0.6082009024916735,1.0045302343903773,101.93
2026-05-01,Kaolack,Centre-Sud,D12,Biens et services divers,63,103.0,0.42901716068641793,0.6449091264412621,102.5
2018-01-01,Kolda,Sud,D12,Biens et services divers,63,82.87,,,82.87
2018-02-01,Kolda,Sud,D12,Biens et services divers,63,82.79,-0.09653674429829229,,82.83000000000001
2018-03-01,Kolda,Sud,D12,Biens et services divers,63,83.1,0.3744413576518779,,82.92
2018-04-01,Kolda,Sud,D12,Biens et services divers,63,83.25,0.18050541516245744,,83.04666666666667
2018-05-01,Kolda,Sud,D12,Biens et services divers,63,83.57,0.38438438438437306,,83.30666666666666
2018-06-01,Kolda,Sud,D12,Biens et services divers,63,83.44,-0.15555821467032604,,83.42
2018-07-01,Kolda,Sud,D12,Biens et services divers,63,83.65,0.2516778523490082,,83.55333333333334
2018-08-01,Kolda,Sud,D12,Biens et services divers,63,83.91,0.3108188882247287,,83.66666666666667
2018-09-01,Kolda,Sud,D12,Biens et services divers,63,83.66,-0.29793826719103356,,83.74000000000001
2018-10-01,Kolda,Sud,D12,Biens et services divers,63,83.47,-0.22710972985895417,,83.67999999999999
2018-11-01,Kolda,Sud,D12,Biens et services divers,63,83.25,-0.2635677488918131,,83.46
2018-12-01,Kolda,Sud,D12,Biens et services divers,63,83.0,-0.30030030030030463,,83.24
2019-01-01,Kolda,Sud,D12,Biens et services divers,63,83.4,0.48192771084338837,0.6395559309762211,83.21666666666668
2019-02-01,Kolda,Sud,D12,Biens et services divers,63,83.43,0.03597122302159139,0.7730402222490662,83.27666666666669
2019-03-01,Kolda,Sud,D12,Biens et services divers,63,83.92,0.5873187102960475,0.9867629362214192,83.58333333333334
2019-04-01,Kolda,Sud,D12,Biens et services divers,63,84.07,0.17874165872258096,0.9849849849849823,83.80666666666667
2019-05-01,Kolda,Sud,D12,Biens et services divers,63,84.66,0.7017961222790525,1.3042957999282123,84.21666666666667
2019-06-01,Kolda,Sud,D12,Biens et services divers,63,84.49,-0.20080321285140812,1.2583892617449521,84.40666666666665
2019-07-01,Kolda,Sud,D12,Biens et services divers,63,84.85,0.4260859273286677,1.4345487148834213,84.66666666666667
2019-08-01,Kolda,Sud,D12,Biens et services divers,63,84.51,-0.40070713022980486,0.7150518412585072,84.61666666666666
2019-09-01,Kolda,Sud,D12,Biens et services divers,63,84.51,0.0,1.0160172125269096,84.62333333333333
2019-10-01,Kolda,Sud,D12,Biens et services divers,63,84.29,-0.26032422198556393,0.9823888822331428,84.43666666666667
2019-11-01,Kolda,Sud,D12,Biens et services divers,63,83.7,-0.699964408589393,0.540540540540535,84.16666666666667
2019-12-01,Kolda,Sud,D12,Biens et services divers,63,83.6,-0.11947431302270495,0.7228915662650603,83.86333333333334
2020-01-01,Kolda,Sud,D12,Biens et services divers,63,84.51,1.0885167464115053,1.3309352517985706,83.93666666666667
2020-02-01,Kolda,Sud,D12,Biens et services divers,63,84.79,0.3313217370725319,1.6301090734747614,84.30000000000001
2020-03-01,Kolda,Sud,D12,Biens et services divers,63,85.46,0.7901875221134391,1.8350810295519437,84.92
2020-04-01,Kolda,Sud,D12,Biens et services divers,63,85.84,0.4446524689913467,2.10538836683718,85.36333333333334
2020-05-01,Kolda,Sud,D12,Biens et services divers,63,86.36,0.6057781919850846,2.008032128514059,85.88666666666666
2020-06-01,Kolda,Sud,D12,Biens et services divers,63,86.84,0.5558128763316406,2.7813942478399856,86.34666666666668
2020-07-01,Kolda,Sud,D12,Biens et services divers,63,86.64,-0.2303086135421517,2.109605185621688,86.61333333333334
2020-08-01,Kolda,Sud,D12,Biens et services divers,63,86.91,0.31163434903047627,2.839900603478873,86.79666666666667
2020-09-01,Kolda,Sud,D12,Biens et services divers,63,86.44,-0.5407893222874272,2.2837534019642503,86.66333333333334
2020-10-01,Kolda,Sud,D12,Biens et services divers,63,86.22,-0.2545118000925495,2.2897140823347817,86.52333333333333
2020-11-01,Kolda,Sud,D12,Biens et services divers,63,85.92,-0.347947112038971,2.6523297491039433,86.19333333333333
2020-12-01,Kolda,Sud,D12,Biens et services divers,63,85.78,-0.1629422718808171,2.6076555023923476,85.97333333333334
2021-01-01,Kolda,Sud,D12,Biens et services divers,63,86.12,0.39636278852879236,1.9050999881670805,85.94
2021-02-01,Kolda,Sud,D12,Biens et services divers,63,86.18,0.06967022758941344,1.6393442622950838,86.02666666666666
2021-03-01,Kolda,Sud,D12,Biens et services divers,63,86.91,0.8470642840566089,1.6967002106248463,86.40333333333335
2021-04-01,Kolda,Sud,D12,Biens et services divers,63,87.45,0.6213324128408804,1.8755824790307463,86.84666666666668
2021-05-01,Kolda,Sud,D12,Biens et services divers,63,87.79,0.38879359634076405,1.6558591940713407,87.38333333333334
2021-06-01,Kolda,Sud,D12,Biens et services divers,63,88.38,0.6720583209932629,1.7733763242745226,87.87333333333333
2021-07-01,Kolda,Sud,D12,Biens et services divers,63,88.44,0.06788866259335169,2.0775623268697974,88.20333333333333
2021-08-01,Kolda,Sud,D12,Biens et services divers,63,88.31,-0.1469923111714122,1.610861811068931,88.37666666666667
2021-09-01,Kolda,Sud,D12,Biens et services divers,63,88.45,0.15853244253198895,2.325312355391018,88.39999999999999
2021-10-01,Kolda,Sud,D12,Biens et services divers,63,88.1,-0.395703787450552,2.1804685687775383,88.28666666666668
2021-11-01,Kolda,Sud,D12,Biens et services divers,63,87.93,-0.1929625425652559,2.339385474860345,88.16000000000001
2021-12-01,Kolda,Sud,D12,Biens et services divers,63,87.82,-0.12509951097465777,2.378176731172754,87.95
2022-01-01,Kolda,Sud,D12,Biens et services divers,63,89.79,2.243224777954933,4.261495587552244,88.51333333333334
2022-02-01,Kolda,Sud,D12,Biens et services divers,63,90.78,1.1025726695623073,5.337665351589682,89.46333333333332
2022-03-01,Kolda,Sud,D12,Biens et services divers,63,92.1,1.4540647719762045,5.971694856748355,90.89
2022-04-01,Kolda,Sud,D12,Biens et services divers,63,93.515,1.5363735070575535,6.93539165237278,92.13166666666666
2022-05-01,Kolda,Sud,D12,Biens et services divers,63,94.93,1.5131262364326714,8.133044765918672,93.515
2022-06-01,Kolda,Sud,D12,Biens et services divers,63,96.22,1.3588960286526897,8.870785245530666,94.88833333333332
2022-07-01,Kolda,Sud,D12,Biens et services divers,63,96.92,0.7274994803575074,9.588421528720037,96.02333333333333
2022-08-01,Kolda,Sud,D12,Biens et services divers,63,97.6,0.7016095749071249,10.519759936587004,96.91333333333334
2022-09-01,Kolda,Sud,D12,Biens et services divers,63,98.12,0.5327868852459172,10.932730356133401,97.54666666666667
2022-10-01,Kolda,Sud,D12,Biens et services divers,63,98.26,0.14268242967794276,11.532349602724201,97.99333333333334
2022-11-01,Kolda,Sud,D12,Biens et services divers,63,98.69,0.43761449216364046,12.23700670988286,98.35666666666668
2022-12-01,Kolda,Sud,D12,Biens et services divers,63,97.23,-1.479379876380582,10.715099066271927,98.06
2023-01-01,Kolda,Sud,D12,Biens et services divers,63,97.05,-0.1851280468991079,8.085532910123616,97.65666666666668
2023-02-01,Kolda,Sud,D12,Biens et services divers,63,97.6,0.5667181865018023,7.512667988543731,97.29333333333334
2023-03-01,Kolda,Sud,D12,Biens et services divers,63,98.2,0.6147540983606703,6.623235613463629,97.61666666666666
2023-04-01,Kolda,Sud,D12,Biens et services divers,63,99.06,0.8757637474541724,5.929530021921625,98.28666666666668
2023-05-01,Kolda,Sud,D12,Biens et services divers,63,100.05,0.9993943064809052,5.393447803644791,99.10333333333334
2023-06-01,Kolda,Sud,D12,Biens et services divers,63,100.74,0.6896551724137945,4.697568073165659,99.95
2023-07-01,Kolda,Sud,D12,Biens et services divers,63,100.91,0.16875124081794368,4.116797358646296,100.56666666666666
2023-08-01,Kolda,Sud,D12,Biens et services divers,63,101.18,0.2675651570706705,3.668032786885256,100.94333333333333
2023-09-01,Kolda,Sud,D12,Biens et services divers,63,101.32,0.13836726625813256,3.2613126783530344,101.13666666666666
2023-10-01,Kolda,Sud,D12,Biens et services divers,63,101.74,0.4145282273983364,3.5416242621616023,101.41333333333334
2023-11-01,Kolda,Sud,D12,Biens et services divers,63,101.65,-0.08846078238646804,2.999290708278446,101.57000000000001
2023-12-01,Kolda,Sud,D12,Biens et services divers,63,99.92,-1.7019183472700483,2.7666358119921908,101.10333333333334
2024-01-01,Kolda,Sud,D12,Biens et services divers,63,99.13,-0.790632506004807,2.14322514167955,100.23333333333333
2024-02-01,Kolda,Sud,D12,Biens et services divers,63,99.18,0.050438817714115736,1.6188524590164066,99.41000000000001
2024-03-01,Kolda,Sud,D12,Biens et services divers,63,99.78,0.6049606775559546,1.6089613034623307,99.36333333333333
2024-04-01,Kolda,Sud,D12,Biens et services divers,63,100.09,0.31068350370815345,1.0397738744195362,99.68333333333334
2024-05-01,Kolda,Sud,D12,Biens et services divers,63,100.77,0.6793885503047159,0.7196401799100416,100.21333333333332
2024-06-01,Kolda,Sud,D12,Biens et services divers,63,101.07,0.29770765108663166,0.3275759380583665,100.64333333333333
2024-07-01,Kolda,Sud,D12,Biens et services divers,63,101.47,0.39576531117047065,0.5549499554058146,101.10333333333331
2024-08-01,Kolda,Sud,D12,Biens et services divers,63,101.29,-0.17739233270916976,0.10871713777427239,101.27666666666666
2024-09-01,Kolda,Sud,D12,Biens et services divers,63,101.67,0.37516043044723,0.34544018949862476,101.47666666666667
2024-10-01,Kolda,Sud,D12,Biens et services divers,63,101.98,0.30490803580209835,0.2358954196972851,101.64666666666666
2024-11-01,Kolda,Sud,D12,Biens et services divers,63,102.22,0.2353402627966128,0.5607476635513864,101.95666666666666
2024-12-01,Kolda,Sud,D12,Biens et services divers,63,100.18,-1.9956955585990976,0.26020816653322676,101.46
2025-01-01,Kolda,Sud,D12,Biens et services divers,63,99.96,-0.2196047115192834,0.8372843740542812,100.78666666666668
2025-02-01,Kolda,Sud,D12,Biens et services divers,63,100.45,0.4901960784313708,1.2805001008267647,100.19666666666667
2025-03-01,Kolda,Sud,D12,Biens et services divers,63,101.26,0.8063713290194174,1.4832631789937878,100.55666666666667
2025-04-01,Kolda,Sud,D12,Biens et services divers,63,101.46,0.1975113569030018,1.3687681087021675,101.05666666666667
2025-05-01,Kolda,Sud,D12,Biens et services divers,63,102.24,0.7687758722649374,1.4587674903244974,101.65333333333335
2025-06-01,Kolda,Sud,D12,Biens et services divers,63,103.39,1.1248043818466336,2.295438804788774,102.36333333333333
2025-07-01,Kolda,Sud,D12,Biens et services divers,63,103.3,-0.08704903762453142,1.803488715876611,102.97666666666667
2025-08-01,Kolda,Sud,D12,Biens et services divers,63,103.28,-0.019361084220714808,1.9646559383946993,103.32333333333334
2025-09-01,Kolda,Sud,D12,Biens et services divers,63,103.53,0.2420604182804098,1.8294482148126345,103.37
2025-10-01,Kolda,Sud,D12,Biens et services divers,63,103.78,0.2414759007051126,1.765051970974696,103.53000000000002
2025-11-01,Kolda,Sud,D12,Biens et services divers,63,104.5,0.6937752938909192,2.230483271375472,103.93666666666667
2025-12-01,Kolda,Sud,D12,Biens et services divers,63,102.83,-1.5980861244019207,2.6452385705729498,103.70333333333333
2026-01-01,Kolda,Sud,D12,Biens et services divers,63,100.17,-2.586793737236215,0.21008403361344463,102.5
2026-02-01,Kolda,Sud,D12,Biens et services divers,63,101.07,0.8984725965857976,0.6172224987555985,101.35666666666667
2026-03-01,Kolda,Sud,D12,Biens et services divers,63,102.37,1.2862372613040574,1.0961880308117733,101.20333333333333
2026-04-01,Kolda,Sud,D12,Biens et services divers,63,102.46,0.08791638175245087,0.9856100926473488,101.96666666666665
2026-05-01,Kolda,Sud,D12,Biens et services divers,63,103.06,0.5855943782939743,0.8020344287950065,102.63
2018-01-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.26,,,84.26
2018-02-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.23,-0.0356040826014703,,84.245
2018-03-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.55,0.3799121453163856,,84.34666666666668
2018-04-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.72,0.20106445890006874,,84.5
2018-05-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.86,0.1652502360717678,,84.71
2018-06-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.93,0.0824888050907413,,84.83666666666666
2018-07-01,Saint-Louis,Nord,D12,Biens et services divers,63,85.13,0.23548804898150255,,84.97333333333334
2018-08-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.88,-0.2936685069893086,,84.98
2018-09-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.93,0.05890669180019792,,84.98
2018-10-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.98,0.05887201224537009,,84.93
2018-11-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.68,-0.353024240997879,,84.86333333333334
2018-12-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.38,-0.3542749173358617,,84.68
2019-01-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.78,0.4740459824603027,0.6171374317588407,84.61333333333333
2019-02-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.63,-0.17692852087757283,0.474890181645482,84.59666666666665
2019-03-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.91,0.3308519437551727,0.4257835600236515,84.77333333333333
2019-04-01,Saint-Louis,Nord,D12,Biens et services divers,63,85.51,0.7066305499941139,0.9324834749764088,85.01666666666667
2019-05-01,Saint-Louis,Nord,D12,Biens et services divers,63,85.5,-0.011694538650453001,0.7541833608295967,85.30666666666667
2019-06-01,Saint-Louis,Nord,D12,Biens et services divers,63,85.69,0.22222222222221255,0.8948545861297452,85.56666666666666
2019-07-01,Saint-Louis,Nord,D12,Biens et services divers,63,85.82,0.15170965106778844,0.8105250792904917,85.67
2019-08-01,Saint-Louis,Nord,D12,Biens et services divers,63,85.64,-0.20974131903984672,0.8953817153628751,85.71666666666665
2019-09-01,Saint-Louis,Nord,D12,Biens et services divers,63,85.44,-0.23353573096683844,0.6004945249028504,85.63333333333333
2019-10-01,Saint-Louis,Nord,D12,Biens et services divers,63,85.35,-0.10533707865169051,0.43539656389737225,85.47666666666667
2019-11-01,Saint-Louis,Nord,D12,Biens et services divers,63,85.01,-0.3983596953719859,0.38970240906943676,85.26666666666667
2019-12-01,Saint-Louis,Nord,D12,Biens et services divers,63,84.88,-0.15292318550760298,0.592557478075384,85.08
2020-01-01,Saint-Louis,Nord,D12,Biens et services divers,63,85.77,1.0485391140433453,1.1677282377919207,85.21999999999998
2020-02-01,Saint-Louis,Nord,D12,Biens et services divers,63,86.22,0.5246589716684236,1.878766394895437,85.62333333333333
2020-03-01,Saint-Louis,Nord,D12,Biens et services divers,63,86.52,0.3479471120389599,1.8961253091508645,86.17
2020-04-01,Saint-Louis,Nord,D12,Biens et services divers,63,86.98,0.5316689782709272,1.7190971816161804,86.57333333333334
2020-05-01,Saint-Louis,Nord,D12,Biens et services divers,63,87.53,0.6323292710967987,2.374269005847962,87.00999999999999
2020-06-01,Saint-Louis,Nord,D12,Biens et services divers,63,87.81,0.3198903233177175,2.474034309721085,87.44
2020-07-01,Saint-Louis,Nord,D12,Biens et services divers,63,87.9,0.10249402118209794,2.4236774644605052,87.74666666666667
2020-08-01,Saint-Louis,Nord,D12,Biens et services divers,63,87.78,-0.13651877133106227,2.498832321345157,87.83
