date,region,produit,division_code,categorie,unite,prix_moyen
Décembre 2025,KOLDA,Gasoil (diesel),D07,Énergie,litre,809.5
2026-01-01,KOLDA,Gasoil (diesel),D07,Énergie,litre,806.8
2026-02-01,Kolda ,Gasoil (diesel),D07,Énergie,litre,814.8
2026-03-01,Kolda ,Gasoil (diesel),D07,Énergie,litre,"810,3"
Avril 2026,kolda,Gasoil (diesel),D07,Énergie,litre,809.4
Mai 2026,Kolda ,Gasoil (diesel),D07,Énergie,litre,814.8
01/01/2018,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,93.0
Février 2018,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.1
Mars 2018,dakar,Électricité (tranche sociale),D04,Énergie,kWh,"93,1"
2018-04-01,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,92.7
Mai 2018,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.3
01/06/2018,dakar,Électricité (tranche sociale),D04,Énergie,kWh,92.9
01/07/2018,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.0
2018-08-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,92.9
Septembre 2018,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.0
01/10/2018,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,92.9
2018-11-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.3
01/12/2018,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,93.1
2019-01-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.2
2019-02-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,94.1
01/03/2019,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,93.1
Avril 2019,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.4
2019-05-01,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.5
01/06/2019,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.2
2019-07-01,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.3
Août 2019,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.2
Septembre 2019,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.3
01/10/2019,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,93.0
Novembre 2019,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.0
01/12/2019,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,"93,2"
01/01/2020,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,"92,4"
2020-02-01,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,
Mars 2020,dakar,Électricité (tranche sociale),D04,Énergie,kWh,94.0
2020-04-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.2
Mai 2020,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.4
Juin 2020,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,
Juillet 2020,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,92.7
01/08/2020,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.5
01/09/2020,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.0
2020-10-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,"94,0"
2020-11-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.1
Décembre 2020,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,"93,5"
2021-01-01,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.1
Février 2021,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,94.0
Mars 2021,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.0
2021-04-01,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,
Mai 2021,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,"93,4"
2021-06-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.3
2021-07-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.3
01/08/2021,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,92.9
2021-09-01,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,"92,2"
2021-10-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.6
01/11/2021,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,93.0
Décembre 2021,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,
2022-01-01,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,93.3
01/02/2022,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.6
01/03/2022,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.5
2022-04-01,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,92.3
2022-05-01,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.4
01/06/2022,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.1
Juillet 2022,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.6
2022-08-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.4
01/09/2022,dakar,Électricité (tranche sociale),D04,Énergie,kWh,93.4
01/10/2022,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,93.1
Novembre 2022,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,92.8
2022-12-01,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,93.0
Janvier 2023,dakar,Électricité (tranche sociale),D04,Énergie,kWh,100.6
Février 2023,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,101.1
01/03/2023,dakar,Électricité (tranche sociale),D04,Énergie,kWh,100.8
Avril 2023,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,100.8
2023-05-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,101.4
Juin 2023,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,"101,6"
2023-07-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,101.4
2023-08-01,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,"101,2"
01/09/2023,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,101.0
01/10/2023,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,101.2
01/11/2023,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,101.0
Décembre 2023,dakar,Électricité (tranche sociale),D04,Énergie,kWh,"101,4"
01/01/2024,dakar,Électricité (tranche sociale),D04,Énergie,kWh,"100,8"
01/02/2024,dakar,Électricité (tranche sociale),D04,Énergie,kWh,101.7
Mars 2024,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,101.1
01/04/2024,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,101.5
Mai 2024,dakar,Électricité (tranche sociale),D04,Énergie,kWh,101.7
Juin 2024,dakar,Électricité (tranche sociale),D04,Énergie,kWh,101.5
01/07/2024,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,101.7
Août 2024,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,100.5
Septembre 2024,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,"101,2"
Octobre 2024,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,101.8
01/11/2024,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,"101,6"
01/12/2024,dakar,Électricité (tranche sociale),D04,Énergie,kWh,102.1
2025-01-01,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,102.1
01/02/2025,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,101.5
01/03/2025,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,101.3
01/04/2025,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,101.0
2025-05-01,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,101.2
01/06/2025,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,101.2
01/07/2025,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,"101,1"
2025-08-01,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,101.0
01/09/2025,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,101.5
Octobre 2025,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,"102,1"
2025-11-01,dakar,Électricité (tranche sociale),D04,Énergie,kWh,101.8
01/12/2025,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,101.2
2026-01-01,Dakar ,Électricité (tranche sociale),D04,Énergie,kWh,101.8
01/02/2026,dakar,Électricité (tranche sociale),D04,Énergie,kWh,101.5
01/03/2026,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,101.4
Avril 2026,DAKAR,Électricité (tranche sociale),D04,Énergie,kWh,101.3
Mai 2026,dakar,Électricité (tranche sociale),D04,Énergie,kWh,101.3
Janvier 2018,thiès,Électricité (tranche sociale),D04,Énergie,kWh,91.2
2018-02-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,
2018-03-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,90.7
01/04/2018,thiès,Électricité (tranche sociale),D04,Énergie,kWh,90.7
01/05/2018,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,91.1
2018-06-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,91.2
01/07/2018,thiès,Électricité (tranche sociale),D04,Énergie,kWh,90.9
2018-08-01,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,90.6
2018-09-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,91.5
01/10/2018,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,91.4
2018-11-01,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,90.3
2018-12-01,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,91.5
01/01/2019,thiès,Électricité (tranche sociale),D04,Énergie,kWh,90.9
Février 2019,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,91.1
Mars 2019,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,91.4
2019-04-01,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,91.6
Mai 2019,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,91.4
01/06/2019,thiès,Électricité (tranche sociale),D04,Énergie,kWh,
01/07/2019,thiès,Électricité (tranche sociale),D04,Énergie,kWh,90.5
Août 2019,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,90.3
01/09/2019,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,91.3
Octobre 2019,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,91.5
2019-11-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,90.7
2019-12-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,90.9
Janvier 2020,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,90.8
2020-02-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,"90,8"
Mars 2020,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,91.4
01/04/2020,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,91.1
Mai 2020,thiès,Électricité (tranche sociale),D04,Énergie,kWh,90.9
01/06/2020,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,92.0
01/07/2020,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,90.5
01/08/2020,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,91.2
2020-09-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,90.6
Octobre 2020,thiès,Électricité (tranche sociale),D04,Énergie,kWh,"90,9"
01/11/2020,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,"91,1"
01/12/2020,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,"91,3"
01/01/2021,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,90.9
Février 2021,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,90.9
01/03/2021,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,90.9
2021-04-01,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,
2021-05-01,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,"91,2"
Juin 2021,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,91.1
2021-07-01,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,91.2
Août 2021,thiès,Électricité (tranche sociale),D04,Énergie,kWh,91.0
01/09/2021,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,90.9
2021-10-01,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,91.4
Novembre 2021,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,"91,4"
Décembre 2021,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,91.5
Janvier 2022,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,91.1
01/02/2022,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,"91,5"
Mars 2022,thiès,Électricité (tranche sociale),D04,Énergie,kWh,90.8
2022-04-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,90.9
2022-05-01,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,"91,4"
01/06/2022,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,91.3
Juillet 2022,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,"90,9"
01/08/2022,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,90.6
01/09/2022,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,90.9
Octobre 2022,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,90.8
2022-11-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,
01/12/2022,thiès,Électricité (tranche sociale),D04,Énergie,kWh,"91,3"
01/01/2023,thiès,Électricité (tranche sociale),D04,Énergie,kWh,98.7
01/02/2023,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,"98,6"
2023-03-01,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,98.7
Avril 2023,thiès,Électricité (tranche sociale),D04,Énergie,kWh,98.8
Mai 2023,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,
Juin 2023,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,99.4
Juillet 2023,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,98.6
01/08/2023,thiès,Électricité (tranche sociale),D04,Énergie,kWh,99.9
2023-09-01,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,98.6
2023-10-01,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,98.4
01/11/2023,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,99.7
Décembre 2023,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,99.5
01/01/2024,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,98.9
Février 2024,thiès,Électricité (tranche sociale),D04,Énergie,kWh,99.2
2024-03-01,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,99.2
2024-04-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,99.1
01/05/2024,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,98.5
01/06/2024,thiès,Électricité (tranche sociale),D04,Énergie,kWh,98.0
Juillet 2024,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,98.7
01/08/2024,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,99.7
Septembre 2024,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,99.7
2024-10-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,"98,9"
2024-11-01,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,"98,6"
01/12/2024,thiès,Électricité (tranche sociale),D04,Énergie,kWh,99.1
01/01/2025,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,99.2
01/02/2025,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,99.2
2025-03-01,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,"98,0"
01/04/2025,thiès,Électricité (tranche sociale),D04,Énergie,kWh,
2025-05-01,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,99.4
Juin 2025,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,989.0
2025-07-01,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,98.7
Août 2025,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,99.4
2025-09-01,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,
01/10/2025,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,99.0
01/11/2025,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,99.2
2025-12-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,99.0
01/01/2026,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,99.2
2026-02-01,thiès,Électricité (tranche sociale),D04,Énergie,kWh,99.3
Mars 2026,Thiès ,Électricité (tranche sociale),D04,Énergie,kWh,99.1
Avril 2026,thiès,Électricité (tranche sociale),D04,Énergie,kWh,99.1
2026-05-01,THIÈS,Électricité (tranche sociale),D04,Énergie,kWh,
01/01/2018,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,89.9
2018-02-01,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,90.2
01/03/2018,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.5
Avril 2018,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.2
01/05/2018,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.3
Juin 2018,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,"90,9"
Juillet 2018,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,90.4
2018-08-01,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,89.8
2018-09-01,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,90.3
01/10/2018,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.5
Novembre 2018,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.5
2018-12-01,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,"90,7"
2019-01-01,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.6
Février 2019,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,90.4
2019-03-01,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.0
01/04/2019,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.3
Mai 2019,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.2
2019-06-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.4
2019-07-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,"90,7"
Août 2019,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.6
2019-09-01,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.8
Octobre 2019,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,90.3
01/11/2019,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,91.0
2019-12-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,"90,7"
01/01/2020,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,90.5
2020-02-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.7
Mars 2020,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.2
01/04/2020,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,89.7
Mai 2020,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.2
2020-06-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.7
Juillet 2020,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.5
2020-08-01,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,"90,4"
01/09/2020,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,90.1
Octobre 2020,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,89.7
Novembre 2020,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,91.0
Décembre 2020,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.4
Janvier 2021,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.3
Février 2021,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.2
01/03/2021,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,"90,9"
Avril 2021,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.8
01/05/2021,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.1
01/06/2021,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,"90,9"
2021-07-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,"90,4"
01/08/2021,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.2
2021-09-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.3
Octobre 2021,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,90.2
2021-11-01,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,90.0
2021-12-01,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,"90,7"
2022-01-01,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.4
2022-02-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.7
Mars 2022,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.6
2022-04-01,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.7
01/05/2022,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,89.7
Juin 2022,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.1
01/07/2022,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,90.7
01/08/2022,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,90.0
01/09/2022,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,90.6
01/10/2022,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,90.0
Novembre 2022,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,90.5
01/12/2022,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,91.0
Janvier 2023,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,
Février 2023,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,97.7
2023-03-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,98.7
2023-04-01,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,99.1
01/05/2023,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,99.5
01/06/2023,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,98.6
2023-07-01,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,97.9
Août 2023,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,98.6
01/09/2023,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,99.0
01/10/2023,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,98.3
Novembre 2023,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,98.8
01/12/2023,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,98.1
01/01/2024,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,98.6
2024-02-01,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,"97,4"
Mars 2024,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,98.0
Avril 2024,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,
Mai 2024,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,"98,3"
01/06/2024,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,97.9
2024-07-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,98.2
Août 2024,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,98.5
01/09/2024,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,98.4
Octobre 2024,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,98.4
2024-11-01,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,98.7
Décembre 2024,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,98.3
Janvier 2025,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,98.9
2025-02-01,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,98.0
01/03/2025,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,99.2
01/04/2025,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,98.8
01/05/2025,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,98.3
2025-06-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,
2025-07-01,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,98.5
2025-08-01,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,98.6
01/09/2025,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,98.8
2025-10-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,97.9
01/11/2025,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,
01/12/2025,SAINT-LOUIS,Électricité (tranche sociale),D04,Énergie,kWh,97.6
Janvier 2026,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,98.3
01/02/2026,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,99.0
2026-03-01,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,"97,8"
01/04/2026,Saint-Louis ,Électricité (tranche sociale),D04,Énergie,kWh,97.8
2026-05-01,saint-louis,Électricité (tranche sociale),D04,Énergie,kWh,"98,5"
2018-01-01,DIOURBEL,Électricité (tranche sociale),D04,Énergie,kWh,90.4
Février 2018,Diourbel ,Électricité (tranche sociale),D04,Énergie,kWh,90.0
2018-03-01,diourbel,Électricité (tranche sociale),D04,Énergie,kWh,"89,2"
