date,region,zone,division_code,division,ponderation,indice
Janvier 2019,kaolack,Centre-Sud,D09,Loisirs et culture,21,88.13
01/02/2019,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,88.26
01/03/2019,kaolack,Centre-Sud,D09,Loisirs et culture,21,
Avril 2019,kaolack,Centre-Sud,D09,Loisirs et culture,21,88.57
01/05/2019,kaolack,Centre-Sud,D09,Loisirs et culture,21,88.93
2019-06-01,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,89.04
2019-07-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,89.2
Août 2019,kaolack,Centre-Sud,D09,Loisirs et culture,21,89.11
2019-09-01,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,88.82
01/10/2019,kaolack,Centre-Sud,D09,Loisirs et culture,21,88.45
Novembre 2019,kaolack,Centre-Sud,D09,Loisirs et culture,21,88.4
Décembre 2019,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,88.18
Janvier 2020,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,88.66
Février 2020,kaolack,Centre-Sud,D09,Loisirs et culture,21,89.22
Mars 2020,kaolack,Centre-Sud,D09,Loisirs et culture,21,89.64
Avril 2020,kaolack,Centre-Sud,D09,Loisirs et culture,21,90.28
01/05/2020,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,90.3
2020-06-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,90.62
2020-07-01,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,90.64
2020-08-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,90.69
01/09/2020,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,90.45
01/10/2020,kaolack,Centre-Sud,D09,Loisirs et culture,21,90.02
01/11/2020,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,89.81
Décembre 2020,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,89.35
Janvier 2021,kaolack,Centre-Sud,D09,Loisirs et culture,21,90.11
Février 2021,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,90.13
Mars 2021,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,90.61
2021-04-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,90.86
01/05/2021,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,91.4
Juin 2021,kaolack,Centre-Sud,D09,Loisirs et culture,21,91.8
2021-07-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,91.94
01/08/2021,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,91.99
Septembre 2021,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,91.98
Octobre 2021,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,91.67
Novembre 2021,kaolack,Centre-Sud,D09,Loisirs et culture,21,91.51
Décembre 2021,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,91.46
2022-01-01,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,92.57
Février 2022,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,93.34
01/03/2022,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,94.48
Avril 2022,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,95.55
2022-05-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,96.54
Juin 2022,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,97.11
2022-07-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,97.79
01/08/2022,kaolack,Centre-Sud,D09,Loisirs et culture,21,98.33
2022-09-01,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,98.81
01/10/2022,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,98.94
Novembre 2022,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,99.3
01/12/2022,kaolack,Centre-Sud,D09,Loisirs et culture,21,98.16
2023-01-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,98.03
01/02/2023,kaolack,Centre-Sud,D09,Loisirs et culture,21,98.47
2023-03-01,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,98.7
2023-04-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,99.56
01/05/2023,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,100.05
2023-06-01,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,100.4
01/07/2023,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,100.83
2023-08-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,101.14
01/09/2023,kaolack,Centre-Sud,D09,Loisirs et culture,21,
Octobre 2023,kaolack,Centre-Sud,D09,Loisirs et culture,21,101.42
Novembre 2023,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,101.15
01/12/2023,kaolack,Centre-Sud,D09,Loisirs et culture,21,100.12
2024-01-01,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,99.24
2024-02-01,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,99.44
Mars 2024,kaolack,Centre-Sud,D09,Loisirs et culture,21,99.59
Avril 2024,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,100.36
01/05/2024,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,100.54
Juin 2024,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,100.85
2024-07-01,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,101.33
2024-08-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,101.35
01/09/2024,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,101.42
Octobre 2024,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,101.28
2024-11-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,101.39
2024-12-01,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,100.08
Janvier 2025,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,99.93
Février 2025,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,100.39
2025-03-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,100.69
Avril 2025,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,101.47
Mai 2025,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,101.87
2025-06-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,102.15
Juillet 2025,kaolack,Centre-Sud,D09,Loisirs et culture,21,102.6
Août 2025,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,102.88
01/09/2025,kaolack,Centre-Sud,D09,Loisirs et culture,21,103.1
Octobre 2025,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,103.13
01/11/2025,kaolack,Centre-Sud,D09,Loisirs et culture,21,103.06
Décembre 2025,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,101.73
2026-01-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,100.14
2026-02-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,100.91
2026-03-01,kaolack,Centre-Sud,D09,Loisirs et culture,21,101.54
2026-04-01,KAOLACK,Centre-Sud,D09,Loisirs et culture,21,101.96
2026-05-01,Kaolack ,Centre-Sud,D09,Loisirs et culture,21,102.35
01/01/2018,KAOLACK,Centre-Sud,D10,Enseignement,43,
01/02/2018,KAOLACK,Centre-Sud,D10,Enseignement,43,85.96
01/03/2018,KAOLACK,Centre-Sud,D10,Enseignement,43,86.14
Avril 2018,KAOLACK,Centre-Sud,D10,Enseignement,43,86.53
Mai 2018,Kaolack ,Centre-Sud,D10,Enseignement,43,86.45
2018-06-01,Kaolack ,Centre-Sud,D10,Enseignement,43,86.61
01/07/2018,KAOLACK,Centre-Sud,D10,Enseignement,43,86.51
01/08/2018,KAOLACK,Centre-Sud,D10,Enseignement,43,86.67
2018-09-01,KAOLACK,Centre-Sud,D10,Enseignement,43,86.62
01/10/2018,KAOLACK,Centre-Sud,D10,Enseignement,43,86.47
01/11/2018,KAOLACK,Centre-Sud,D10,Enseignement,43,86.11
2018-12-01,KAOLACK,Centre-Sud,D10,Enseignement,43,86.05
01/01/2019,KAOLACK,Centre-Sud,D10,Enseignement,43,86.41
2019-02-01,KAOLACK,Centre-Sud,D10,Enseignement,43,86.57
2019-03-01,KAOLACK,Centre-Sud,D10,Enseignement,43,86.71
Avril 2019,kaolack,Centre-Sud,D10,Enseignement,43,86.89
01/05/2019,Kaolack ,Centre-Sud,D10,Enseignement,43,87.11
2019-06-01,Kaolack ,Centre-Sud,D10,Enseignement,43,87.3
01/07/2019,kaolack,Centre-Sud,D10,Enseignement,43,87.26
2019-08-01,Kaolack ,Centre-Sud,D10,Enseignement,43,87.21
Septembre 2019,kaolack,Centre-Sud,D10,Enseignement,43,87.32
01/10/2019,kaolack,Centre-Sud,D10,Enseignement,43,87.25
2019-11-01,Kaolack ,Centre-Sud,D10,Enseignement,43,86.56
2019-12-01,Kaolack ,Centre-Sud,D10,Enseignement,43,86.42
2020-01-01,KAOLACK,Centre-Sud,D10,Enseignement,43,87.28
01/02/2020,kaolack,Centre-Sud,D10,Enseignement,43,87.64
Mars 2020,kaolack,Centre-Sud,D10,Enseignement,43,88.11
Avril 2020,Kaolack ,Centre-Sud,D10,Enseignement,43,88.46
01/05/2020,kaolack,Centre-Sud,D10,Enseignement,43,88.79
Juin 2020,KAOLACK,Centre-Sud,D10,Enseignement,43,89.16
Juillet 2020,Kaolack ,Centre-Sud,D10,Enseignement,43,
2020-08-01,Kaolack ,Centre-Sud,D10,Enseignement,43,89.04
2020-09-01,KAOLACK,Centre-Sud,D10,Enseignement,43,88.87
01/10/2020,KAOLACK,Centre-Sud,D10,Enseignement,43,88.41
Novembre 2020,kaolack,Centre-Sud,D10,Enseignement,43,88.23
01/12/2020,kaolack,Centre-Sud,D10,Enseignement,43,88.05
2021-01-01,kaolack,Centre-Sud,D10,Enseignement,43,88.74
Février 2021,Kaolack ,Centre-Sud,D10,Enseignement,43,88.93
01/03/2021,kaolack,Centre-Sud,D10,Enseignement,43,89.34
2021-04-01,kaolack,Centre-Sud,D10,Enseignement,43,89.41
2021-05-01,kaolack,Centre-Sud,D10,Enseignement,43,89.86
01/06/2021,KAOLACK,Centre-Sud,D10,Enseignement,43,90.49
01/07/2021,KAOLACK,Centre-Sud,D10,Enseignement,43,90.13
2021-08-01,KAOLACK,Centre-Sud,D10,Enseignement,43,
Septembre 2021,Kaolack ,Centre-Sud,D10,Enseignement,43,90.18
01/10/2021,kaolack,Centre-Sud,D10,Enseignement,43,90.4
01/11/2021,Kaolack ,Centre-Sud,D10,Enseignement,43,90.03
2021-12-01,KAOLACK,Centre-Sud,D10,Enseignement,43,90.23
2022-01-01,kaolack,Centre-Sud,D10,Enseignement,43,91.96
2022-02-01,kaolack,Centre-Sud,D10,Enseignement,43,92.16
Mars 2022,Kaolack ,Centre-Sud,D10,Enseignement,43,93.63
2022-04-01,kaolack,Centre-Sud,D10,Enseignement,43,94.4
2022-05-01,kaolack,Centre-Sud,D10,Enseignement,43,95.83
2022-06-01,kaolack,Centre-Sud,D10,Enseignement,43,96.68
Juillet 2022,KAOLACK,Centre-Sud,D10,Enseignement,43,97.39
2022-08-01,kaolack,Centre-Sud,D10,Enseignement,43,97.79
Septembre 2022,Kaolack ,Centre-Sud,D10,Enseignement,43,98.5
2022-10-01,KAOLACK,Centre-Sud,D10,Enseignement,43,98.55
Novembre 2022,kaolack,Centre-Sud,D10,Enseignement,43,99.27
01/12/2022,kaolack,Centre-Sud,D10,Enseignement,43,97.75
Janvier 2023,KAOLACK,Centre-Sud,D10,Enseignement,43,97.51
Février 2023,kaolack,Centre-Sud,D10,Enseignement,43,98.43
2023-03-01,KAOLACK,Centre-Sud,D10,Enseignement,43,98.76
01/04/2023,Kaolack ,Centre-Sud,D10,Enseignement,43,99.67
Mai 2023,Kaolack ,Centre-Sud,D10,Enseignement,43,100.23
01/06/2023,kaolack,Centre-Sud,D10,Enseignement,43,100.45
2023-07-01,KAOLACK,Centre-Sud,D10,Enseignement,43,100.78
01/08/2023,Kaolack ,Centre-Sud,D10,Enseignement,43,100.93
01/09/2023,Kaolack ,Centre-Sud,D10,Enseignement,43,101.35
Octobre 2023,KAOLACK,Centre-Sud,D10,Enseignement,43,101.36
2023-11-01,Kaolack ,Centre-Sud,D10,Enseignement,43,101.43
01/12/2023,kaolack,Centre-Sud,D10,Enseignement,43,99.86
01/01/2024,Kaolack ,Centre-Sud,D10,Enseignement,43,99.29
2024-02-01,Kaolack ,Centre-Sud,D10,Enseignement,43,99.72
Mars 2024,Kaolack ,Centre-Sud,D10,Enseignement,43,99.85
01/04/2024,KAOLACK,Centre-Sud,D10,Enseignement,43,100.15
Mai 2024,KAOLACK,Centre-Sud,D10,Enseignement,43,100.52
2024-06-01,Kaolack ,Centre-Sud,D10,Enseignement,43,100.83
2024-07-01,kaolack,Centre-Sud,D10,Enseignement,43,100.89
Août 2024,Kaolack ,Centre-Sud,D10,Enseignement,43,101.07
01/09/2024,Kaolack ,Centre-Sud,D10,Enseignement,43,101.57
01/10/2024,kaolack,Centre-Sud,D10,Enseignement,43,101.52
Novembre 2024,KAOLACK,Centre-Sud,D10,Enseignement,43,101.84
2024-12-01,KAOLACK,Centre-Sud,D10,Enseignement,43,99.91
01/01/2025,Kaolack ,Centre-Sud,D10,Enseignement,43,100.09
01/02/2025,kaolack,Centre-Sud,D10,Enseignement,43,100.35
Mars 2025,Kaolack ,Centre-Sud,D10,Enseignement,43,100.77
2025-04-01,Kaolack ,Centre-Sud,D10,Enseignement,43,101.38
2025-05-01,Kaolack ,Centre-Sud,D10,Enseignement,43,101.83
2025-06-01,Kaolack ,Centre-Sud,D10,Enseignement,43,102.03
2025-07-01,KAOLACK,Centre-Sud,D10,Enseignement,43,102.81
2025-08-01,Kaolack ,Centre-Sud,D10,Enseignement,43,
01/09/2025,KAOLACK,Centre-Sud,D10,Enseignement,43,103.1
01/10/2025,kaolack,Centre-Sud,D10,Enseignement,43,103.28
01/11/2025,Kaolack ,Centre-Sud,D10,Enseignement,43,103.44
Décembre 2025,KAOLACK,Centre-Sud,D10,Enseignement,43,102.28
Janvier 2026,KAOLACK,Centre-Sud,D10,Enseignement,43,100.52
2026-02-01,kaolack,Centre-Sud,D10,Enseignement,43,100.98
2026-03-01,Kaolack ,Centre-Sud,D10,Enseignement,43,101.61
Avril 2026,kaolack,Centre-Sud,D10,Enseignement,43,102.24
2026-05-01,KAOLACK,Centre-Sud,D10,Enseignement,43,102.61
01/01/2018,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,80.66
2018-02-01,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,80.71
2018-03-01,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,
Avril 2018,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,81.25
Mai 2018,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,81.36
2018-06-01,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,81.51
01/07/2018,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,81.7
2018-08-01,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,81.69
Septembre 2018,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,81.22
Octobre 2018,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,81.19
2018-11-01,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,80.9
Décembre 2018,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,80.62
Janvier 2019,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,81.1
Février 2019,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,81.21
01/03/2019,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,81.73
2019-04-01,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,81.77
01/05/2019,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,82.44
2019-06-01,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,82.53
01/07/2019,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,82.62
01/08/2019,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,82.33
01/09/2019,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,82.27
2019-10-01,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,82.04
01/11/2019,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,
Décembre 2019,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,81.5
2020-01-01,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,82.54
Février 2020,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,82.8
2020-03-01,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,83.49
01/04/2020,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,83.7
2020-05-01,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,84.61
Juin 2020,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,
Juillet 2020,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,85.37
Août 2020,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,85.07
2020-09-01,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,84.66
01/10/2020,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,84.21
Novembre 2020,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,83.86
2020-12-01,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,83.68
Janvier 2021,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,84.09
2021-02-01,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,84.67
2021-03-01,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,85.38
2021-04-01,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,85.71
Mai 2021,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,86.16
Juin 2021,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,86.66
01/07/2021,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,87.09
01/08/2021,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,86.97
2021-09-01,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,86.93
Octobre 2021,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,86.49
2021-11-01,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,86.42
Décembre 2021,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,86.15
01/01/2022,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,88.02
Février 2022,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,89.39
2022-03-01,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,90.78
2022-04-01,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,92.83
01/05/2022,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,
Juin 2022,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,95.61
2022-07-01,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,96.36
2022-08-01,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,97.03
01/09/2022,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,97.71
Octobre 2022,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,98.35
01/11/2022,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,98.47
01/12/2022,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,
01/01/2023,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,96.68
01/02/2023,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,97.43
01/03/2023,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,98.46
Avril 2023,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,99.23
2023-05-01,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,100.27
2023-06-01,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,101.07
2023-07-01,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,101.11
Août 2023,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,101.27
Septembre 2023,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,101.46
01/10/2023,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,101.58
Novembre 2023,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,101.97
01/12/2023,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,99.74
Janvier 2024,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,98.9
01/02/2024,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,98.85
2024-03-01,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,100.06
2024-04-01,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,100.21
Mai 2024,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,101.29
01/06/2024,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,101.24
Juillet 2024,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,101.61
2024-08-01,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,101.47
2024-09-01,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,102.01
Octobre 2024,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,101.98
01/11/2024,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,102.15
Décembre 2024,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,100.05
2025-01-01,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,100.0
Février 2025,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,100.55
Mars 2025,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,101.45
Avril 2025,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,101.88
2025-05-01,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,102.87
2025-06-01,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,103.33
2025-07-01,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,103.92
01/08/2025,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,104.14
Septembre 2025,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,104.62
Octobre 2025,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,105.02
01/11/2025,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,105.25
01/12/2025,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,102.91
Janvier 2026,kaolack,Centre-Sud,D11,Restaurants et hôtels,56,100.44
Février 2026,KAOLACK,Centre-Sud,D11,Restaurants et hôtels,56,101.27
2026-03-01,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,102.53
01/04/2026,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,103.09
Mai 2026,Kaolack ,Centre-Sud,D11,Restaurants et hôtels,56,103.78
01/01/2018,KAOLACK,Centre-Sud,D12,Biens et services divers,63,84.32
01/02/2018,kaolack,Centre-Sud,D12,Biens et services divers,63,84.19
01/03/2018,kaolack,Centre-Sud,D12,Biens et services divers,63,84.35
Avril 2018,Kaolack ,Centre-Sud,D12,Biens et services divers,63,84.52
2018-05-01,KAOLACK,Centre-Sud,D12,Biens et services divers,63,85.08
2018-06-01,Kaolack ,Centre-Sud,D12,Biens et services divers,63,85.09
01/07/2018,kaolack,Centre-Sud,D12,Biens et services divers,63,84.86
2018-08-01,Kaolack ,Centre-Sud,D12,Biens et services divers,63,84.86
01/09/2018,KAOLACK,Centre-Sud,D12,Biens et services divers,63,84.7
Octobre 2018,Kaolack ,Centre-Sud,D12,Biens et services divers,63,84.52
01/11/2018,KAOLACK,Centre-Sud,D12,Biens et services divers,63,84.19
Décembre 2018,KAOLACK,Centre-Sud,D12,Biens et services divers,63,84.19
2019-01-01,kaolack,Centre-Sud,D12,Biens et services divers,63,84.83
01/02/2019,Kaolack ,Centre-Sud,D12,Biens et services divers,63,84.57
Mars 2019,kaolack,Centre-Sud,D12,Biens et services divers,63,84.79
01/04/2019,kaolack,Centre-Sud,D12,Biens et services divers,63,85.14
Mai 2019,KAOLACK,Centre-Sud,D12,Biens et services divers,63,85.4
01/06/2019,kaolack,Centre-Sud,D12,Biens et services divers,63,85.9
2019-07-01,KAOLACK,Centre-Sud,D12,Biens et services divers,63,85.83
2019-08-01,KAOLACK,Centre-Sud,D12,Biens et services divers,63,85.76
Septembre 2019,Kaolack ,Centre-Sud,D12,Biens et services divers,63,85.42
2019-10-01,Kaolack ,Centre-Sud,D12,Biens et services divers,63,85.18
Novembre 2019,kaolack,Centre-Sud,D12,Biens et services divers,63,84.8
01/12/2019,kaolack,Centre-Sud,D12,Biens et services divers,63,84.92
Janvier 2020,kaolack,Centre-Sud,D12,Biens et services divers,63,85.8
Février 2020,KAOLACK,Centre-Sud,D12,Biens et services divers,63,86.19
Mars 2020,KAOLACK,Centre-Sud,D12,Biens et services divers,63,86.39
01/04/2020,kaolack,Centre-Sud,D12,Biens et services divers,63,86.86
01/05/2020,kaolack,Centre-Sud,D12,Biens et services divers,63,87.35
2020-06-01,KAOLACK,Centre-Sud,D12,Biens et services divers,63,87.83
2020-07-01,kaolack,Centre-Sud,D12,Biens et services divers,63,87.62
Août 2020,KAOLACK,Centre-Sud,D12,Biens et services divers,63,87.79
2020-09-01,KAOLACK,Centre-Sud,D12,Biens et services divers,63,87.45
2020-10-01,kaolack,Centre-Sud,D12,Biens et services divers,63,87.01
2020-11-01,kaolack,Centre-Sud,D12,Biens et services divers,63,86.58
2020-12-01,Kaolack ,Centre-Sud,D12,Biens et services divers,63,86.61
01/01/2021,KAOLACK,Centre-Sud,D12,Biens et services divers,63,
2021-02-01,KAOLACK,Centre-Sud,D12,Biens et services divers,63,87.64
2021-03-01,KAOLACK,Centre-Sud,D12,Biens et services divers,63,87.89
Avril 2021,KAOLACK,Centre-Sud,D12,Biens et services divers,63,88.58
2021-05-01,kaolack,Centre-Sud,D12,Biens et services divers,63,88.79
2021-06-01,Kaolack ,Centre-Sud,D12,Biens et services divers,63,89.32
01/07/2021,KAOLACK,Centre-Sud,D12,Biens et services divers,63,89.25
2021-08-01,Kaolack ,Centre-Sud,D12,Biens et services divers,63,89.24
2021-09-01,Kaolack ,Centre-Sud,D12,Biens et services divers,63,89.1
01/10/2021,KAOLACK,Centre-Sud,D12,Biens et services divers,63,88.74
2021-11-01,KAOLACK,Centre-Sud,D12,Biens et services divers,63,89.02
Décembre 2021,Kaolack ,Centre-Sud,D12,Biens et services divers,63,88.66
Janvier 2022,KAOLACK,Centre-Sud,D12,Biens et services divers,63,90.25
2022-02-01,Kaolack ,Centre-Sud,D12,Biens et services divers,63,91.29
01/03/2022,KAOLACK,Centre-Sud,D12,Biens et services divers,63,92.63
2022-04-01,kaolack,Centre-Sud,D12,Biens et services divers,63,94.19
01/05/2022,Kaolack ,Centre-Sud,D12,Biens et services divers,63,95.53
01/06/2022,Kaolack ,Centre-Sud,D12,Biens et services divers,63,96.07
